4.416402056813240051e-02,4.220946505665779114e-02,4.224115237593650818e-02,4.318230226635932922e-02,4.306665807962417603e-02,4.136490076780319214e-02,4.042318835854530334e-02,3.940762579441070557e-02,3.796042129397392273e-02,3.612998872995376587e-02,3.430154174566268921e-02,3.136416524648666382e-02,2.988179214298725128e-02,2.724195085465908051e-02,2.499099262058734894e-02,2.297143079340457916e-02,2.086141891777515411e-02,1.899389177560806274e-02
3.812589496374130249e-02,3.516298532485961914e-02,3.626503050327301025e-02,3.497411683201789856e-02,3.152342140674591064e-02,2.881962619721889496e-02,2.573303692042827606e-02,2.266744524240493774e-02,2.032212726771831512e-02,1.769649237394332886e-02,1.598401553928852081e-02,1.437504310160875320e-02,1.317206025123596191e-02,1.235230080783367157e-02,1.181647554039955139e-02,1.108124386519193649e-02,1.108647789806127548e-02,1.073351595550775528e-02
4.285094887018203735e-02,4.083091020584106445e-02,4.206655919551849365e-02,4.085255786776542664e-02,3.796729072928428650e-02,3.368368372321128845e-02,2.884176746010780334e-02,2.484609745442867279e-02,2.104664593935012817e-02,1.810121349990367889e-02,1.602574624121189117e-02,1.430272031575441360e-02,1.334756240248680115e-02,1.280168630182743073e-02,1.275150757282972336e-02,1.248938310891389847e-02,1.235502026975154877e-02,1.247479859739542007e-02
4.416402056813240051e-02,4.220946505665779114e-02,4.224115237593650818e-02,4.318230226635932922e-02,4.306665807962417603e-02,4.136490076780319214e-02,4.042318835854530334e-02,3.940762579441070557e-02,3.796042129397392273e-02,3.612998872995376587e-02,3.430154174566268921e-02,3.136416524648666382e-02,2.988179214298725128e-02,2.724195085465908051e-02,2.499099262058734894e-02,2.297143079340457916e-02,2.086141891777515411e-02,1.899389177560806274e-02
3.975369036197662354e-02,3.547298908233642578e-02,3.419491276144981384e-02,3.353929892182350159e-02,3.141307830810546875e-02,2.896142005920410156e-02,2.567489072680473328e-02,2.279863692820072174e-02,1.998576149344444275e-02,1.753640361130237579e-02,1.559911202639341354e-02,1.395403407514095306e-02,1.298466604202985764e-02,1.201989129185676575e-02,1.130631193518638611e-02,1.081907283514738083e-02,1.041849981993436813e-02,1.001691073179244995e-02
4.171064868569374084e-02,3.882868215441703796e-02,4.062341526150703430e-02,3.976351022720336914e-02,3.537322953343391418e-02,3.081725351512432098e-02,2.614776231348514557e-02,2.172723226249217987e-02,1.853143610060214996e-02,1.629604026675224304e-02,1.373970974236726761e-02,1.261475123465061188e-02,1.168901659548282623e-02,1.138219330459833145e-02,1.080293953418731689e-02,1.047585625201463699e-02,1.039605587720870972e-02,1.062078867107629776e-02
4.605295509099960327e-02,3.848656639456748962e-02,3.718116879463195801e-02,3.666526451706886292e-02,3.327936306595802307e-02,2.979280054569244385e-02,2.649937570095062256e-02,2.309549786150455475e-02,2.065884880721569061e-02,1.826941594481468201e-02,1.650972478091716766e-02,1.529520098119974136e-02,1.444580499082803726e-02,1.376776862889528275e-02,1.353999041020870209e-02,1.308355201035737991e-02,1.293172780424356461e-02,1.278687920421361923e-02
4.632250592112541199e-02,3.705574944615364075e-02,3.293605893850326538e-02,3.004897013306617737e-02,2.629273757338523865e-02,2.336815372109413147e-02,1.986804418265819550e-02,1.626938395202159882e-02,1.367349177598953247e-02,1.137729920446872711e-02,9.979103691875934601e-03,8.340125903487205505e-03,7.310915272682905197e-03,6.367458961904048920e-03,5.601560231298208237e-03,5.061123985797166824e-03,4.664016887545585632e-03,4.415203351527452469e-03
